,Unnamed: 0,Unnamed: 0.1,artist,track,position,date,lyrics,genius_artist
37,74,572,The 2 Live Crew,The Funk Shop,23,1990-04-07,"

""I know a place just down there two streets
Baby, they'll ask you no questions and give you clean sheets!""

(gong noise)

Luke:
WELCOME TO THE FUCK SHO-O-O-OP!

Verse 1: Fresh Kid Ice
There's only one place where we can go
Where the price is right just to fuck a ho
It's always popular with the girls and the guys
Cause for all my money, it's the best buy
Ten dollars, two hours is the time of the stay
It's more than enough time to slay
Each room has a bed and also a sink
So you can wash your dick after fucking the pink
But be careful of the things that you use
Cause you can get arrested for sex abuse
So as you hit the door and the panties drop
Whole lot of suckin' and fuckin' at the Fuck Shop!

Verse 2: Brother Marquis
Please come inside, make yourself at home
I want to fuck, cause my dick's on bone
You little whore behind closed doors
You would drink my cum and nothing more
Now spread your wings open for the flight
Let me fill you up with something milky and white
Cause I'm hopin' to slay you, rough and painful
You innocent bitch, don't be shameful
Bring out the ice cubes and the hot water
This is the second half, and not the second quarter
I'll fuck you 'till you sleep; you'll sleep like a baby
And in your dreams, you'll say I'm crazy
In the Fuck Shop!

Luke (squeaky voice):
YOU'RE IN THE FUCK SHOP, BABEEEE!
I WANNA SEE YOU FREAK!!

Verse 3: Luke
In the Fuck Shop! That's where it's at!
In the Fuck Shop! The place to splak!
In the Fuck Shop! Where all the boys go!
In the Fuck Shop! Fuckin' all the hoes!

(gong noise)

Luke:
THANK YOU FOR FUCKIN' AT THE FUCK SHO-O-O-OP!!

",2 Live Crew
38,76,597,Missy Mist,Gettin' Bass,23,1990-04-14,NaN,NaN
39,77,598,M.C. Shy-D,Don't Sweat Me,24,1990-04-14,NaN,NaN
40,78,599,Kenny B Devine,Bass In The Box,25,1990-04-14,NaN,NaN
41,81,620,Power Jam Featuring Chill Rob G,The Power,21,1990-04-21,NaN,NaN
42,83,647,Mark Dee,Get A Hold Of Yourself,23,1990-04-28,NaN,NaN
43,87,698,Heavy D & The Boyz,Big Tyme,24,1990-05-12,NaN,NaN
44,91,744,Partners In Kryme,Turtle Power,20,1990-05-26,NaN,NaN
45,92,748,Icey Jaye,It's Just A Girl Thing,24,1990-05-26,NaN,NaN
46,93,749,Audio Two,On The Road Again,25,1990-05-26,NaN,NaN
47,94,772,David Bowie With Queen Latifah,Fame 90,23,1990-06-02,"

Fame, makes a man take things over
Fame, lets him loose, hard to swallow
Fame, puts you there where things are hollow
Fame

Fame, it's not your brain, it's just the flame
That burns your change to keep you insane
Fame

Fame, what you like is in the limo
Fame, what you get is no tomorrow
Fame, what you need you have to borrow
Fame

Fame, ""Nien! It's mine!"" is just his line
To bind your time, it drives you to, crime
Fame

Could it be the best, could it be?
Really be, really, babe?
Could it be, my babe, could it, babe?
Really, really?

Is it any wonder I reject you first?
Fame, fame, fame, fame
Is it any wonder you are too cool to fool
Fame

Fame, bully for you, chilly for me
Got to get a rain check on pain
Fame

Fame, fame, fame, fame, fame, fame, fame, fame, fame, fame
Fame, fame, fame, fame, fame, fame, fame, fame, fame, fame
Fame, fame, fame

Fame
What's your name?

",David Bowie
48,97,794,Kwame & A New Beginning,Ownlee Eue,20,1990-06-09,"

[talking, then fade to music]

Uh
Ehhh!
Uh
Unnh!

(heh, heh, heh, heh, heh, heh, heh, heh, heh, heh, heh, heh, heh, heh, heh
Heh, heh, heh
Heh, heh, heh)

You know, we've been together for some time and
I've been experiencin' some kind of
Feelings that's changed and rearranged
For the better
And I hope that you been feeling the same way
And pray that you ain't runnin game
Hey, just whatta you have to say?

As I sit here thinkin' 'bout you, suddenly I feel ashamed
(You do?)
The feelings deep inside me suddenly begin to change
When I see your face and hear your voice
I seem to lose despair
I give a lasting overjoyed whenever you are near

Ownlee U (Ownlee U)
Can make me do the things I do
Y-O-U (Y-O-U )
Can make me bring the world to you
Yes it's true (Yes it's true, o ho)
It's you and ownlee U (It's you and ownlee U)

Well, you seeem to know what I'm saying
But let me just explain once more, okay?
Check it out

It don't take a genius to know I care for you
Love, cherish, respect, and always be there for you
Why not? It's quite simple
A love affair like this i could truly get my heart into
Haven't you? 'Cause you're my morning flower
For you I'd give my fortune, fame and power
No, I'm not kiddin'
But shouldn't we just enjoy this and take it as it is
You do?
So do I
Don't you see that you're the apple in my sleepy eyes
My dear, I must confess
That I'm your love slave and you're my emperess
I love you like a wife, mother, sister, or daughter
Worship your every move, even drink your bathwater!
I'm not playin', it's true
And my love is for ownlee U

[Chorus]
Ownlee U (Ownlee U)
Can make me do the things I do
Y-O-U (Y-O-U )
Can make me bring the world to you
Yes it's true (Yes it's true)
It's you and Ownlee U

I see you got the picture
So come over hear and let's get freaky
You ready?
One-and-a, two-and-a
One
I wanna do it like (Uhh!)
And give it to you just like (Uhh!)
Come over here and do it like (Uhh!)
Turn around and I do a little sun'in' like (Uhh!)
Two times (Uhh! Uhh!)
One more time, hit it! (Uhh!)
Wha? Wha?

Let me take you by the hand
And talk to you just for a while (uh huh)
And I'll kiss your cheek and say sweet things
Just to see you smile
Cause your smile brightens my day
And turns my grey skies blue
The reason that I'm happy
I'm happy 'cause of you

Eh, Eh, Only you
Can make me do all the things I do
(If it's true, I'm in love with you)
I'm stuck to you just like crazy glue
(Call me up for a little rendevous)

I'm not the kind of guy who just likes to
Slam, bam, thank you m'am, then I'm through
You're the only one for me
Yep, just you
You and only you
(Why?)
'Cause of the things you do
(Oh)
Don't you see I'm the one for you
(You?)
These words are true
And my love is for

[Chorus]
Ownlee U (Ownlee U)
Make me do the things I do
Y-O-U (Y-O-U )
Can make me bring the world to you
Yes it's true (Yes it's true)
It's you and ownlee U

C'mon sweetheart. Let's go home

",Kwame
49,98,797,Silk Tymes Leather,The Woman In Me,23,1990-06-09,NaN,NaN
50,101,846,Above The Law,Untouchable,22,1990-06-23,"

[ KM.G ]
All hail to those who believe in lying
For they know the spirit of our life
True as a brother make his way in life
Shall he make it uncontrollable towards any other being

[ VERSE 1: Cold 187um ]
First let me explain that I'm a hustler
Now here's an example of what a hustler must do
In this lifetime you got two things
Bad and good, and ain't nothin in between
Now I'ma break down a little slogan
So you can figure out the path that I'm strollin
Some say it's hard, some say it's dirty
Some say it's all sex, money and murder
Now me myself, see, I'm a hustler
And I rather be that than a new jack buster
I'm always known for doin somethin
Cause I'm always in the mix when the shit start jumpin
At a club and at a house
If a sucker disrespect, I get upset
Now I'ma make my plan to get with it
I'ma hit, and seek, and destroy it
Now what could I really be sayin?
That all set aside, that I don't be playin
187's a killer, even iller
And I'm also a thriller
And of course I'm untouchable

It's not what you know, it's what you can prove
(For the so-called law)  --] MC Ren

[ VERSE 2: KM.G ]
See, I got to misbehave, just a little taste
Push up, increase, yo, I start the phase
New lyrics, breakin like a running rebel
For the words are defined, cause we're on a higher level
Cause I'm goin out with Jack in my system
Hustlers from the house, you can just list them
Lookin for some heartbeat, ready to rumble
If I spot a soft sucker his world's got to crumble
Pardon me a moment, I be just at it
Brothers claimin what ain't there, they're rhyme bandits
I will arraign my death until I reach my peak
And if the king slip, I've got to impeach
(KM.G, do you have the contacts?)
The homie Ant, K-oss with the dope tracks
On the 12 spin, behind his back
2nd DJ jumpin off is Go Mack
On a mission to keep on dishin all fools
187 got the right, cause we wrote the rules
Lyrical techniques keep fools in a daze
Straight up your panjacks just to hear me faze
(Now what about the brother we took out?
Don't sweat him, cause he didn't have no clout
Cause yo, in attack I broke his back, I show no slack
And I never got caught because
I'm untouchable)

It's not what you know, it's what you can prove
(For the so-called law)  --] MC Ren

[ VERSE 3: KM.G & Cold 187um ]
Untouchable, on the Cali streets
On the corner where the dope and destruction meets
Where a cool young brother could never be soft
On a top-dollar street where shit jumps off
You're never up on a, tagged as a tinted
You're tryin to get out, but you're already in it
Cause pooh-put suckers don't amaze me
Cause I live my life wild, ruthless and crazy
If I don't hit you, you probably hit me
How could it be, I'm the illustrator KM.G
And see, that's just one thing that never happens
KM.G, 187 - lose when we rappin
See, we slide out some suckers who be nappin
Grab the mic, put in the clip and commence to start cappin
Cause when we flow, we got dignity
And we're givin the world an opportunity
That there's a lesson to be taught when you come to our show
Cause we scratch on our table, and bust the rhyme flow
Plus our lyrics is steaks, and rhythms come clean
Do damage, break backs, if you know what I mean
We stay untouchable

It's not what you know, it's what you can prove
(For the so-called law)  --] MC Ren

",Above the Law
51,102,847,Def Dames,Set It Off,23,1990-06-23,NaN,NaN
52,103,848,The UBC,U Treat Me Right,24,1990-06-23,NaN,NaN
53,109,922,M.C. Smooth,Smooth & Legit,23,1990-07-14,NaN,NaN
54,111,971,Luke Featuring The 2 Live Crew,Banned In The U.S.A.,22,1990-07-28,"

[Intro: George H. W. Bush]
Government of the people
For the people
By the people

[Intro: Reporter]
Earlier today in Broward County, appellate court
Judges upheld the previous ruling to ban the sale of Miami rap group the 2 Live Crew's double-platinum album, ""Nasty As They Wanna Be,"" in Broward County

[Intro: Lawyer]
We think it's the banning of free speech. First Amendment protects material, presumptively

[Intro: Luke]
We don't talk about, uh, harassing and sexually brutalizing women in my music, man!
We don't do that in my music, man! I'm tired of you saying that!

[Verse 1: Fresh Kid Ice]
We've got white-collar people trying to grab our style
Saying we're too nasty and we're 2 Live
Corrupted politicians playing games
Bringing us down to boost their fame
They must be joking thinking we will fall
But they're like flies movin' the wall
We stand tall from beginning to end
With the help from fans and all our friends
Freedom of speech will never die
For us to help, our ancestors died
Don't keep thinking that we will quit
We'll always stand and never sit
We're 2 Live, 2 black, 2 strong
Doing the right thing, and not the wrong
So listen up, y'all, to what we say
We won't be banned in the U-S-A!

[Chorus]
Banned in the U-S-A I was
Banned in the U-S-A I was
Banned in the U-S-A I was
Banned in the U-S-A I was

[Interlude: Various Samples]
Luke's concerts are for adults
If it's an adult show you have to be 18
Our record is a year old, but with all the publicity
There's a lot of people- curiosity is aroused!
We're selling records to a totally different audience
I take a precaution that nobody else has
I stickered my album
I made two versions- two versions- two versions

[Verse 2: Brother Marquis]
The First Amendment gave us freedom of speech
So what you sayin'? It didn't include me?
I like to party and have a good time
There's nothin' but pleasure written in our rhyme
I know you don't think we'll ever quit
We've got some people on our side who won't take your lip
We're gonna do all the things we wanna do
You can't stand to see a brother get as rich as you
This is the 90s and we're comin' on strong
Sayin' things and doin' things that you're sayin's wrong
Wisen up, cause on Election Day
We'll see who's banned in the U-S-A!

[Chorus]
Banned in the U-S-A I was
Banned in the U-S-A I was
Banned in the U-S-A I was
Banned in the U-S-A I was

[Interlude: Various Samples]
[The United States of America]
[Government of the people]
[The United States of America]
[For the people]
[The United States of America]
[By the people]
[By the people]
The show in Hollywood, that was for 21-and-over people
They had police out there
Cardin' the people coming in the club
And they still arrested us for performing in front of adults!

[Interlude: Luke]
What is this? Is this not America?
This is not China! This is not Russia!
This is not the place where they brought down the wall
This is America!
We have the right to say what we want to say
We have the right to do what we want to do
And what I do in my house, you might not do in your house
So what I do in my house is my business
And the simple fact of it all is that we are bonded by the First Amendment!
We have the freedom of expression!
We have the freedom of choice!
And you, Chinese, black, green, purple, Jew
You have the right to listen to whoever you want to
And even the 2 Live Crew!
So all you right-wingers, left-wingers
Bigots, Communists, there IS a place for you in this world!
Because this is the land of the free, the home of the brave
And 2 Live is what we are!

",2 Live Crew
55,114,995,M.C. Trouble,(I Wanna) Make You Mine,21,1990-08-04,NaN,NaN
56,120,1045,Master Ace,Me And The Biz,21,1990-08-18,NaN,NaN
57,121,1047,Kid 'N Play,Back To Basix,23,1990-08-18,NaN,NaN
58,122,1072,King Tee,Ruff Rhyme (Back Again),23,1990-08-25,"

Yo Pooh, man
What you build in there, man?
(Ah - one of those hypso-change-o-calypso-beat-a-matics)

(There'll) (be an-) (other ruff rhyme) --] Rakim

(When I'm done)
(There'll be another ruff rhyme)

Another package from your slick Royal Highness
Pay attention, so you won't have to rewind this
Put yourself together for another funky clip
I bring a lotta magic, but this ain't no trick
It's pure skill I possess in my possession
A crazy rhythm and my funky horn section
And Pooh hyped up this funky ol' track
So I thought about it, I'm comin (I'm back)

(When I'm done)
(I'm back)
(When I'm done)
(King Tee is back again)

Now let me talk to ya to the best of my ability
About the kid that's rockin this facility
I bring to you peace and tranquility
Don't try to front, cause I know you feel it, see
My beats are masculine, I think that there hasn't been
A better groove to keep you like dancing, man
I feel thankful to feel there ain't no
Sucker tryin to gank my spot, least I think so
But I don't sweat, cause I can stand on my two feet
Hold the mic and just curse the beat
I don't complain about the crowd I attract
Roll out the red carpet, I'm comin (I'm back)

(When I'm done)
(There'll be another ruff rhyme)
(King Tee is back again)
(There'll be another ruff rhyme)
(When I'm done)
(I'm back)
(King Tee is back again)

Well, this might seem odd
You ask who taught me, well, it musta been God
Cause ain't none of y'all cool like me
The impressario, majestic Tee
Some rappers are scared of me, they say when they dare to be
Threatened, well, keep on steppin, I'll be prepared to be
Jacked, Jack, cause your rhymes don't match
You got bold when I left, now I'm back
To stomp you, cause you stomp wrong, so I'mma stomp on
Fool, you forgot, I'm from Compton
This is just a taste of my album, really nothin
Just to show you I'm back (I'm comin)

(When I'm done)
(There'll be another ruff rhyme)
(King Tee is back again)
(There'll be another ruff rhyme)
(When I'm done)
(There'll be another ruff rhyme)
(King Tee is back again)
(There'll be another ruff rhyme)
(Back again) (back again) (back again)
(There'll be another ruff rhyme)
(There'll be another ruff rhyme
(When I'm done)
(There'll be another ruff rhyme)
(Ruff rhyme)
(Ruff rhyme)
(Ruff rhyme)
(When I'm done)
(There'll) (be an-) (other ruff rhyme)

",King T
